loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, bank_asset_value, luxury_assets_value,Expenses, loan_status
3674,5, Graduate, Yes,8700000,26400000,10,318,11800000,2900000,9200000,23200000,5634595, Rejected
3675,3, Graduate, Yes,5600000,12700000,12,395,8200000,9300000,6400000,22000000,4218342, Rejected
3676,4, Not Graduate, No,4100000,13100000,14,772,11200000,4200000,3800000,10500000,2095258, Approved
3677,2, Not Graduate, Yes,7900000,16100000,18,318,17300000,2900000,9300000,29900000,5170067, Rejected
3678,3, Not Graduate, Yes,5600000,20900000,14,649,4000000,10700000,8200000,13000000,3065823, Approved
3679,3, Not Graduate, No,1200000,3100000,10,438,1500000,2200000,1000000,3900000,995375, Rejected
3680,5, Graduate, No,6900000,19700000,6,588,9800000,7500000,7300000,17100000,3894122, Approved
3681,5, Not Graduate, No,2700000,5600000,2,815,1100000,2000000,2600000,7100000,1410082, Approved
3682,4, Graduate, Yes,9800000,22100000,4,364,16800000,11100000,7300000,26500000,6096183, Rejected
3683,2, Not Graduate, No,9300000,32300000,4,586,14300000,6400000,10400000,37000000,5286246, Approved
3684,4, Not Graduate, No,6700000,25300000,12,555,16900000,3600000,4900000,23500000,3864216, Approved
3685,4, Graduate, No,1300000,4600000,10,312,1800000,600000,800000,3100000,817243, Rejected
3686,2, Graduate, Yes,7900000,17100000,16,605,19200000,14100000,10400000,21900000,4686998, Approved
3687,5, Not Graduate, No,6700000,23200000,18,672,1600000,6700000,5400000,20800000,2694160, Approved
3688,2, Not Graduate, Yes,2100000,4500000,18,591,2500000,500000,1500000,5500000,1048438, Approved
3689,4, Graduate, Yes,4700000,11000000,4,321,10100000,100000,6900000,9600000,3156268, Rejected
3690,2, Graduate, No,3700000,13400000,16,393,6400000,600000,3500000,14200000,2890847, Rejected
3691,0, Graduate, Yes,5800000,21800000,2,561,4400000,7200000,4200000,15000000,2369732, Approved
3692,5, Graduate, Yes,2400000,6900000,20,725,1700000,400000,2400000,8800000,1378705, Approved
3693,1, Not Graduate, Yes,8100000,27600000,16,438,1000000,10500000,8000000,32200000,5039710, Rejected
3694,5, Graduate, Yes,5400000,21400000,12,399,4000000,9700000,6800000,12400000,3399039, Rejected
3695,0, Graduate, No,1400000,5400000,8,592,4100000,400000,800000,4300000,707540, Approved
3696,2, Not Graduate, No,2500000,8600000,8,835,2500000,4000000,1300000,7700000,1116633, Approved
3697,0, Not Graduate, Yes,1600000,5300000,4,733,400000,2100000,1100000,5500000,841035, Approved
3698,0, Not Graduate, No,3700000,10600000,20,484,5800000,1300000,3500000,13900000,2486361, Rejected
3699,5, Not Graduate, Yes,500000,1800000,20,615,500000,700000,300000,1100000,241645, Approved
3700,3, Not Graduate, Yes,5300000,19500000,4,591,13200000,4700000,7900000,19800000,2822417, Approved
3701,0, Graduate, Yes,2800000,6800000,12,349,4100000,2000000,1400000,11100000,2104453, Rejected
3702,1, Graduate, Yes,9600000,29900000,18,478,18500000,15200000,9400000,38200000,6710265, Rejected
3703,4, Graduate, No,2200000,7800000,20,633,0,3900000,1900000,8400000,1020871, Approved
3704,1, Not Graduate, Yes,8400000,30900000,8,378,18600000,1000000,11100000,25900000,5751661, Rejected
3705,1, Not Graduate, No,2100000,5300000,20,461,1500000,3800000,1700000,8100000,1516735, Rejected
3706,2, Not Graduate, Yes,2800000,7000000,2,834,500000,2900000,1300000,8100000,1483141, Approved
3707,0, Not Graduate, No,2500000,5800000,20,671,7400000,500000,2000000,7500000,1063364, Approved
3708,3, Graduate, Yes,1700000,5800000,10,524,4100000,2900000,800000,6600000,1258328, Rejected
3709,3, Graduate, No,6100000,20700000,4,816,14900000,5400000,5900000,24200000,3595001, Approved
3710,3, Graduate, No,4100000,11700000,10,729,6900000,6200000,2100000,15400000,1712248, Approved
3711,5, Not Graduate, Yes,4500000,12700000,8,307,11000000,3800000,2700000,12600000,3735472, Rejected
3712,2, Graduate, Yes,5600000,19100000,8,350,2700000,1200000,4200000,14200000,4303884, Rejected
3713,3, Not Graduate, Yes,5800000,16600000,10,444,13300000,5900000,8500000,15000000,4722516, Rejected
3714,4, Not Graduate, No,8600000,26700000,10,895,2200000,8800000,6900000,22600000,5001757, Approved
3715,2, Graduate, No,2900000,10500000,20,708,4200000,600000,4300000,7700000,1714511, Approved
3716,2, Not Graduate, Yes,8300000,17600000,2,355,1000000,700000,6800000,28400000,5994752, Rejected
3717,5, Not Graduate, No,2400000,5100000,6,756,1500000,200000,3400000,5300000,1258233, Approved
3718,4, Graduate, No,5600000,12000000,4,719,5600000,2900000,3400000,14500000,2518548, Approved
3719,1, Graduate, Yes,9500000,35400000,14,439,400000,1200000,13500000,20200000,6498729, Rejected
3720,4, Not Graduate, Yes,4900000,15900000,10,668,10800000,8300000,2800000,14900000,1961000, Approved
3721,4, Not Graduate, Yes,5900000,16500000,2,765,13000000,9400000,3500000,20000000,2769554, Approved
3722,5, Graduate, Yes,500000,1500000,4,476,200000,200000,700000,1100000,270657, Approved
3723,3, Graduate, No,7000000,21700000,14,781,5400000,8500000,9600000,19300000,2864018, Approved
3724,1, Not Graduate, No,3500000,12700000,4,350,5200000,6800000,1800000,12900000,1615395, Approved
3725,0, Graduate, No,5200000,12200000,16,783,5000000,2000000,5100000,11400000,3016790, Approved
3726,3, Graduate, Yes,6300000,19900000,12,770,1900000,2400000,3100000,15500000,2704217, Approved
3727,2, Not Graduate, No,8400000,28300000,10,822,1800000,16000000,4400000,33000000,3462811, Approved
3728,1, Not Graduate, Yes,7500000,22500000,14,469,12300000,9600000,4500000,16200000,4655729, Rejected
3729,2, Graduate, No,3300000,13000000,16,300,5500000,5900000,3100000,7400000,2572663, Rejected
3730,2, Not Graduate, No,8800000,22400000,14,692,21700000,5100000,10900000,18600000,3956807, Approved
3731,5, Graduate, No,200000,700000,18,707,-100000,100000,200000,500000,112459, Approved
3732,5, Not Graduate, Yes,8000000,29100000,4,658,10600000,8600000,4600000,28800000,4462067, Approved
3733,3, Graduate, No,1000000,4000000,6,625,700000,100000,500000,2800000,519467, Approved
3734,1, Graduate, No,9400000,26700000,10,343,7600000,2500000,13200000,28600000,6471424, Rejected
3735,5, Graduate, No,2100000,7300000,18,358,3700000,3200000,2200000,7200000,1450751, Rejected
3736,4, Graduate, Yes,5400000,11500000,20,705,14600000,3800000,6100000,13500000,2369218, Approved
3737,2, Graduate, Yes,4700000,15100000,8,799,9700000,2500000,4700000,10700000,2126255, Approved
3738,3, Graduate, No,8800000,33700000,12,397,17300000,16000000,8800000,22200000,5843564, Rejected
3739,5, Graduate, No,3200000,12200000,6,493,7700000,6200000,2100000,6700000,2632986, Rejected
3740,0, Graduate, Yes,7200000,21900000,4,446,17700000,10900000,7600000,24500000,3591228, Approved
3741,2, Not Graduate, Yes,2500000,7200000,16,315,5500000,3300000,2800000,4900000,1606526, Rejected
3742,5, Not Graduate, Yes,6900000,15700000,14,887,13800000,5300000,4500000,25200000,2861028, Approved
3743,5, Graduate, Yes,5700000,20500000,16,429,2800000,1900000,3900000,22400000,3895944, Rejected
3744,4, Graduate, Yes,5500000,15100000,18,673,10500000,8000000,7200000,13900000,2936408, Approved
3745,4, Not Graduate, Yes,9200000,29100000,10,731,14500000,8300000,5000000,35800000,4311476, Approved
3746,5, Graduate, Yes,5700000,11500000,2,732,15800000,3700000,5300000,15600000,2318304, Approved
3747,5, Graduate, Yes,5000000,16400000,14,525,13000000,9100000,3300000,15300000,3288823, Rejected
3748,4, Not Graduate, No,2300000,5500000,6,343,-100000,4100000,3200000,4800000,1715145, Rejected
3749,0, Not Graduate, Yes,3000000,11000000,16,331,8000000,4500000,2400000,6600000,2322709, Rejected
3750,0, Not Graduate, No,7900000,26200000,18,845,14200000,14700000,6300000,27400000,4020981, Approved
3751,2, Graduate, No,2000000,6200000,16,696,4100000,600000,1300000,5400000,914599, Approved
3752,5, Not Graduate, No,2700000,8700000,14,772,2200000,2800000,3700000,7600000,1265472, Approved
3753,3, Graduate, Yes,6400000,15800000,18,628,6900000,2700000,5300000,24800000,2583190, Approved
3754,0, Not Graduate, Yes,8200000,19100000,2,764,22900000,8900000,4000000,20500000,3334585, Approved
3755,1, Graduate, No,2800000,6900000,14,553,400000,4900000,4200000,6800000,1201124, Approved
3756,1, Not Graduate, No,8900000,20000000,2,653,12700000,600000,9900000,17800000,5230847, Approved
3757,1, Not Graduate, No,5100000,20000000,4,506,7900000,8900000,6700000,20300000,2338978, Approved
3758,3, Graduate, No,2800000,8500000,20,431,6200000,1700000,2200000,7800000,2117293, Rejected
3759,2, Not Graduate, Yes,6100000,12300000,18,697,14100000,9100000,3500000,12600000,2651748, Approved
3760,2, Not Graduate, No,8400000,24500000,6,588,11000000,1300000,10400000,22900000,3972877, Approved
3761,1, Not Graduate, No,1600000,5600000,6,846,600000,2800000,1200000,4600000,719902, Approved
3762,5, Graduate, No,4100000,11000000,14,379,6200000,1700000,5400000,8500000,2804379, Rejected
3763,1, Not Graduate, No,300000,700000,10,745,0,0,100000,900000,146058, Approved
3764,3, Graduate, No,9600000,34500000,20,523,26100000,2600000,5300000,24300000,6971352, Rejected
3765,4, Graduate, Yes,8300000,25400000,4,624,22900000,4000000,5400000,24800000,4899032, Approved
3766,1, Graduate, No,4600000,16700000,16,407,13000000,6000000,2800000,9800000,3016769, Rejected
3767,3, Not Graduate, Yes,5600000,11600000,12,756,3300000,1800000,7800000,18400000,2301009, Approved
3768,3, Graduate, Yes,4100000,8300000,16,351,6000000,100000,2200000,11100000,3081967, Rejected
3769,3, Not Graduate, No,3700000,13400000,18,373,2800000,100000,2500000,13200000,2406836, Rejected
3770,4, Not Graduate, Yes,800000,2400000,2,461,1300000,1300000,300000,2300000,479125, Approved
3771,4, Graduate, No,8100000,28100000,12,672,5600000,9200000,9500000,17200000,4399373, Approved
3772,2, Graduate, Yes,2700000,9500000,10,434,2700000,1500000,1800000,8100000,2039649, Rejected
3773,2, Not Graduate, Yes,7000000,21400000,12,541,3700000,1300000,9600000,19800000,4866313, Rejected
3774,3, Not Graduate, Yes,8100000,29300000,2,413,8100000,15100000,6400000,25500000,4033359, Approved
3775,1, Graduate, No,3200000,7600000,4,592,3000000,1400000,4700000,8100000,1495079, Approved
3776,4, Not Graduate, Yes,400000,1400000,10,665,300000,300000,200000,1500000,202813, Approved
3777,1, Graduate, No,7800000,23900000,4,313,2600000,15300000,10900000,23000000,3351106, Approved
3778,0, Not Graduate, No,5800000,19600000,14,673,8900000,10700000,7200000,18000000,3219295, Approved
3779,0, Not Graduate, Yes,2600000,6000000,8,382,1700000,2200000,1600000,8200000,1609701, Rejected
3780,5, Not Graduate, No,5400000,21100000,12,661,15800000,10400000,5400000,20100000,2905309, Approved
3781,3, Graduate, Yes,600000,1700000,4,576,400000,100000,500000,2100000,354538, Approved
3782,1, Graduate, No,600000,1200000,14,443,700000,1000000,800000,2200000,429796, Rejected
3783,5, Graduate, Yes,9500000,21700000,16,307,27500000,2700000,9700000,28500000,6069400, Rejected
3784,4, Graduate, Yes,1900000,4800000,12,656,1500000,1600000,1700000,5400000,894699, Approved
3785,1, Graduate, Yes,9800000,21200000,4,885,18000000,16400000,10800000,37300000,5201717, Approved
3786,3, Graduate, No,7800000,16600000,20,896,12400000,10800000,5500000,30500000,4503905, Approved
3787,5, Not Graduate, No,4900000,14100000,2,802,3300000,7500000,2700000,16100000,2338951, Approved
3788,3, Graduate, Yes,8300000,22700000,2,650,3600000,16000000,5800000,18000000,3711083, Approved
3789,4, Not Graduate, Yes,3900000,8900000,10,665,9300000,4000000,5300000,9200000,2109245, Approved
3790,2, Graduate, No,9000000,35700000,12,339,15200000,8400000,9000000,19500000,5812589, Rejected
3791,1, Not Graduate, No,9600000,32400000,20,447,15400000,18400000,4700000,19800000,7345255, Rejected
3792,5, Not Graduate, Yes,1000000,2400000,18,613,1600000,1300000,600000,2600000,573669, Approved
3793,5, Graduate, No,2800000,7200000,16,424,900000,5000000,3200000,6100000,2091815, Rejected
3794,2, Not Graduate, No,8300000,20800000,6,667,19300000,4100000,6800000,25400000,4330666, Approved
3795,4, Not Graduate, Yes,6900000,18300000,18,715,8200000,600000,7500000,15000000,3959323, Approved
3796,5, Not Graduate, Yes,3800000,9100000,18,654,9000000,4000000,3000000,10200000,1971339, Approved
3797,2, Not Graduate, No,8000000,17800000,20,549,2400000,9700000,10800000,27400000,6041369, Rejected
3798,4, Graduate, Yes,9800000,29700000,4,373,11100000,5500000,10000000,37800000,5111832, Approved
3799,0, Graduate, Yes,2900000,7200000,16,332,3600000,5700000,3600000,7600000,1827399, Rejected
3800,4, Graduate, No,7900000,31500000,20,534,12400000,8500000,6400000,21600000,5562596, Rejected
3801,3, Not Graduate, No,4600000,17900000,8,396,10700000,4000000,2600000,12300000,3178596, Rejected
3802,2, Graduate, No,1000000,3700000,18,892,2200000,800000,500000,3000000,458959, Approved
3803,5, Graduate, No,9000000,21300000,14,602,3400000,7700000,11000000,35400000,4139839, Approved
3804,0, Graduate, Yes,9400000,36100000,10,615,21200000,3800000,9100000,27400000,5616907, Approved
3805,5, Graduate, Yes,7400000,23300000,20,482,15700000,3600000,6800000,29100000,4640378, Rejected
3806,0, Graduate, No,6600000,20100000,16,397,19200000,7000000,8400000,17200000,4810371, Rejected
3807,0, Not Graduate, No,1300000,3400000,10,464,1200000,200000,1400000,3500000,1036771, Rejected
3808,0, Graduate, Yes,1100000,3400000,14,832,3200000,200000,1600000,4400000,527890, Approved
3809,5, Graduate, No,9200000,34800000,12,802,22000000,11000000,12500000,19800000,5323279, Approved
3810,2, Graduate, No,7000000,23900000,18,628,13400000,6600000,7200000,25200000,3629785, Approved
3811,4, Graduate, No,5100000,18800000,10,694,6400000,5300000,4100000,13500000,2908225, Approved
3812,1, Not Graduate, Yes,3200000,9300000,20,741,3800000,3500000,2300000,6900000,1448573, Approved
3813,1, Not Graduate, Yes,3700000,10900000,14,748,3700000,2800000,4100000,13200000,1985717, Approved
3814,5, Graduate, No,3600000,12800000,4,320,2500000,2900000,2900000,12600000,1861653, Approved
3815,1, Graduate, No,5600000,11700000,10,774,11000000,4300000,6500000,13100000,2300430, Approved
3816,0, Not Graduate, Yes,9500000,32000000,2,500,8300000,9700000,5600000,24500000,4187647, Approved
3817,4, Not Graduate, No,1500000,4000000,18,706,0,2700000,1700000,4400000,750257, Approved
3818,4, Not Graduate, No,7400000,18300000,10,601,16400000,12600000,6100000,28800000,3318211, Approved
3819,2, Graduate, No,6000000,17400000,16,806,1800000,2100000,3500000,20200000,2989404, Approved
3820,0, Graduate, Yes,3000000,9600000,6,644,3900000,700000,3000000,10500000,1341982, Approved
3821,4, Graduate, Yes,6000000,12900000,14,723,700000,1600000,4100000,13600000,2776599, Approved
3822,5, Graduate, Yes,600000,1500000,12,509,1600000,100000,800000,1900000,432711, Rejected
3823,0, Graduate, No,1800000,6600000,4,898,2400000,100000,1400000,4600000,767020, Approved
3824,2, Graduate, Yes,5500000,12000000,2,567,7200000,4700000,7000000,11500000,2757299, Approved
3825,1, Graduate, No,1000000,2100000,6,715,2200000,1000000,1100000,2200000,577357, Approved
3826,2, Not Graduate, Yes,1700000,3500000,10,854,5000000,2400000,1700000,3400000,743959, Approved
3827,1, Graduate, Yes,3400000,12300000,8,523,6100000,4700000,2600000,8300000,2437231, Rejected
3828,1, Graduate, Yes,9600000,35900000,8,534,24500000,17700000,5400000,31900000,6671452, Rejected
3829,0, Not Graduate, Yes,2600000,7600000,18,470,700000,700000,2900000,5500000,1634382, Rejected
3830,1, Graduate, No,1600000,3500000,18,619,3200000,100000,1500000,6300000,655452, Approved
3831,0, Graduate, Yes,4300000,12800000,20,572,8600000,2200000,6100000,11000000,2381417, Approved
3832,3, Graduate, No,1400000,3500000,16,365,2600000,2200000,1600000,2900000,1075986, Rejected
3833,0, Not Graduate, No,8000000,18000000,16,791,13900000,10300000,10600000,23400000,4047656, Approved
3834,4, Not Graduate, Yes,5000000,18100000,12,424,5200000,2000000,6100000,14500000,4176508, Rejected
3835,5, Graduate, No,4500000,10200000,12,726,2900000,8600000,4200000,17500000,2699724, Approved
3836,1, Graduate, No,3400000,9900000,2,736,3900000,4800000,4500000,10600000,1413926, Approved
3837,5, Graduate, Yes,5700000,12800000,14,488,13600000,1000000,5500000,13200000,4517355, Rejected
3838,2, Not Graduate, Yes,2600000,7600000,10,400,6800000,2800000,3200000,10100000,1672290, Rejected
3839,0, Graduate, Yes,4500000,12200000,20,311,11200000,5000000,2400000,12700000,2931654, Rejected
3840,2, Not Graduate, Yes,5100000,16800000,2,504,6400000,2700000,4400000,17100000,2466260, Approved
3841,4, Not Graduate, Yes,5100000,18600000,20,312,9600000,6000000,5500000,16500000,4050511, Rejected
3842,5, Graduate, Yes,1700000,6500000,14,587,1100000,1000000,1500000,6400000,987405, Approved
3843,1, Not Graduate, No,5200000,10500000,20,317,3000000,8000000,5300000,19300000,4359932, Rejected
3844,4, Not Graduate, No,8400000,29000000,2,463,12700000,1100000,6700000,20100000,3990875, Approved
3845,1, Not Graduate, Yes,9000000,34000000,16,842,6300000,16900000,5800000,22900000,4780379, Approved
3846,4, Graduate, Yes,3400000,11800000,20,616,5000000,3300000,2900000,9900000,1439249, Approved
3847,1, Not Graduate, No,5400000,19400000,8,800,800000,6100000,3000000,19500000,2531955, Approved
3848,0, Graduate, Yes,700000,2100000,12,813,200000,1300000,500000,2200000,285411, Approved
3849,2, Graduate, No,7600000,24800000,12,564,14000000,6200000,6700000,24700000,4216950, Approved
3850,2, Not Graduate, No,5000000,14700000,12,837,2200000,7200000,4800000,11700000,2277905, Approved
3851,5, Not Graduate, Yes,2500000,9400000,16,735,0,2200000,1700000,9500000,1174695, Approved
3852,4, Not Graduate, Yes,2000000,5200000,16,724,5200000,3800000,2800000,4600000,1081077, Approved
3853,5, Not Graduate, No,9000000,23900000,12,658,5700000,4600000,6100000,32100000,4632060, Approved
